product_id,product_name,category_id,supplier_id,unit_price,cost_price,brand,expiry_date,storage_condition,created_at,pack_info
4131,Health_Product_4131,4,4,120.77,65.07,MediCare,2028-07-04,Ambient,2024-11-17,Pack: 30g | Form: Cream
4132,Health_Product_4132,3,2,28.05,15.22,BioZen,2026-10-19,Controlled,2022-03-05,Pack: 100 caps / Strength: 25mg / Form: Capsule
4133,Health_Product_4133,5,4,194.37,110.49,VitalMeds,2028-01-24,Controlled,2024-02-01,
4134,Health_Product_4134,8,1,120.93,45.01,CuraMax,2026-08-14,Controlled,2023-12-24,Pack: 10g | Form: Cream
4135,Health_Product_4135,4,4,16.86,11.97,VitalMeds,2026-12-18,Ambient,2023-01-15,Pack: 100g | Form: Cream
4136,Health_Product_4136,7,2,71.23,37.2,HealthPlus,2029-04-17,Refrigerated,2025-06-11,Pack: 20g / Form: Bandage
4137,Health_Product_4137,1,1,267.87,185.58,HealthPlus,2029-10-26,Ambient,2023-11-17,Pack: 100 tabs | Strength: 50mg | Form: Tablet
4138,Health_Product_4138,3,1,173.74,61.44,VitalMeds,2026-11-26,Controlled,2022-12-08,Pack: 30 caps | Strength: 650mg | Form: Capsule
4139,Health_Product_4139,2,4,68.13,82.34,LifeLine,2026-12-22,Refrigerated,2024-08-07,Pack: 10 tabs / Strength: 200mg / Form: Tablet
4140,Health_Product_4140,3,4,85.73,33.3,HealthPlus,2026-09-26,Ambient,2024-02-05,
4141,Health_Product_4141,4,3,111.36,70.69,BioZen,2028-08-16,Controlled,2023-12-04,Pack: 60g / Form: Cream
4142,Health_Product_4142,4,3,120.04,56.23,PharmaCo,2029-06-28,Controlled,2022-08-04,Pack: 100g | Form: Cream
4143,Health_Product_4143,5,4,176.87,116.91,MediCare,2028-01-28,Refrigerated,2022-08-07,Form: Device | Warranty: 12m
4144,Health_Product_4144,6,5,82.38,54.2,MediCare,2029-11-09,Refrigerated,2025-03-31,Pack: 150ml | Strength: 650mg/5ml | Form: Liquid
4145,Health_Product_4145,1,4,115.47,68.95,PharmaCo,2027-04-03,Refrigerated,2025-06-27,Pack: 30 tabs | Strength: 200mg | Form: Tablet
4146,Health_Product_4146,3,2,143.57,85.62,VitalMeds,2026-11-05,Refrigerated,2023-07-18,Pack: 10 caps | Strength: 100mg | Form: Capsule
4147,Health_Product_4147,1,3,42.14,25.67,MediCare,2026-11-30,Ambient,2022-01-01,Pack: 20 tabs | Strength: 50mg | Form: Tablet
4148,Health_Product_4148,4,1,172.6,103.44,MediCare,2027-12-02,Ambient,2022-06-24,Pack: 100g | Form: Cream
4149,Health_Product_4149,1,4,169.99,83.83,MediCare,2029-09-14,Ambient,2024-07-21,Pack: 60 tabs | Strength: 100mg | Form: Tablet
4150,Health_Product_4150,1,2,7.93,4.78,PharmaCo,2028-06-18,Controlled,2024-01-20,Pack: 90 tabs / Strength: 650mg / Form: Tablet
4151,Health_Product_4151,7,2,52.84,36.04,BioZen,2027-12-18,Controlled,2024-07-18,Pack: 30g | Form: Bandage
4152,Health_Product_4152,8,1,297.04,140.52,LifeLine,2029-11-16,Refrigerated,2025-07-02,Pack: 30g / Form: Cream
4153,Health_Product_4153,7,3,35.24,24.65,MediCare,2026-12-08,Controlled,2022-07-04,Pack: 20g / Form: Bandage
4154,Health_Product_4154,5,4,154.53,54.86,BioZen,2029-08-22,Controlled,2024-12-17,Form: Device
4155,Health_Product_4155,3,3,216.69,103.83,BioZen,2026-11-10,Ambient,2022-01-13,Pack: 30 caps | Strength: 500mg | Form: Capsule
4156,Health_Product_4156,4,1,32.43,12.94,LifeLine,2028-10-10,Refrigerated,2025-03-22,Pack: 20g / Form: Cream
4157,Health_Product_4157,5,1,92.01,36.51,CuraMax,2029-03-18,Controlled,2022-07-24,Form: Device
4158,Health_Product_4158,6,3,265.29,172.89,LifeLine,2027-02-23,Refrigerated,2024-06-07,Pack: 450ml | Strength: 650mg/5ml | Form: Liquid
4159,Health_Product_4159,5,3,151.01,104.17,VitalMeds,2028-06-23,Refrigerated,2025-01-16,Form: Device | Warranty: 24m
4160,Health_Product_4160,8,4,217.45,138.68,VitalMeds,2028-08-02,Refrigerated,2023-01-27,Pack: 10g
4161,Health_Product_4161,9,3,273.97,194.89,VitalMeds,2026-01-04,Ambient,2022-08-02,Pack: 20 units
4162,Health_Product_4162,6,3,138.85,59.71,LifeLine,2026-08-22,Refrigerated,2023-06-08,Pack: 50ml | Strength: 25mg/5ml | Form: Liquid
4163,Health_Product_4163,2,1,26.56,10.68,CuraMax,2027-03-09,Refrigerated,2021-12-24,
4164,Health_Product_4164,2,4,295.7,160.46,CuraMax,2028-11-28,Refrigerated,2024-08-29,
4165,Health_Product_4165,1,3,47.67,31.31,VitalMeds,2026-04-23,Refrigerated,2025-07-02,Form: Tablet / Pack: 20 tabs / Strength: 500mg
4166,Health_Product_4166,2,2,39.59,14.44,MediCare,2027-08-19,Controlled,2023-08-01,Pack: 30 tabs | Strength: 200mg | Form: Tablet
4167,Health_Product_4167,6,2,177.45,127.47,CuraMax,2026-09-14,Controlled,2023-02-05,Pack: 500ml | Strength: 100mg/5ml | Form: Liquid
4168,Health_Product_4168,9,3,291.62,167.05,MediCare,2029-11-25,Refrigerated,2024-03-10,Pack: 100 units | Form: Kit
4169,Health_Product_4169,7,3,60.48,43.07,PharmaCo,2027-11-02,Controlled,2023-10-14,Pack: 20g / Form: Bandage
4170,Health_Product_4170,7,5,116.17,56.35,VitalMeds,2029-08-16,Controlled,2025-05-11,Pack: 30g | Form: Bandage
4171,Health_Product_4171,4,4,59.57,30.94,CuraMax,2029-08-16,Refrigerated,2024-06-07,Pack: 20g / Form: Cream
4172,Health_Product_4172,6,5,295.5,185.68,HealthPlus,2029-03-27,Refrigerated,2021-12-21,Pack: 100ml / Strength: 25mg/5ml / Form: Liquid
4173,Health_Product_4173,4,2,238.89,153.68,HealthPlus,2027-01-08,Refrigerated,2025-10-29,Pack: 90g
4174,Health_Product_4174,5,2,230.52,100.56,LifeLine,2027-04-29,Refrigerated,2025-01-17,Form: Device | Warranty: 6m
4175,Health_Product_4175,2,1,114.22,79.27,BioZen,2028-09-05,Controlled,2023-02-24,
4176,Health_Product_4176,2,5,79.96,53.65,VitalMeds,2029-09-13,Refrigerated,2025-02-13,Pack: 100 tabs | Strength: 50mg | Form: Tablet
4177,Health_Product_4177,3,4,119.5,42.63,HealthPlus,2026-10-30,Refrigerated,2024-02-18,Pack: 30 caps | Strength: 50mg | Form: Capsule
4178,Health_Product_4178,9,1,87.34,34.72,HealthPlus,2027-06-17,Refrigerated,2022-08-24,Pack: 90 units | Form: Kit
4179,Health_Product_4179,8,5,95.95,51.19,VitalMeds,2029-09-27,Controlled,2024-04-10,Pack: 60g | Form: Cream
4180,Health_Product_4180,5,3,198.19,103.17,CuraMax,2027-06-05,Controlled,2023-07-29,Warranty: 24m / Form: Device
4181,Health_Product_4181,1,4,149.63,91.59,LifeLine,2028-05-26,Controlled,2022-12-24,Pack: 60 tabs | Strength: 100mg | Form: Tablet
4182,Health_Product_4182,5,2,104.29,39.96,PharmaCo,2027-07-29,Refrigerated,2024-03-14,Form: Device | Warranty: 24m
4183,Health_Product_4183,6,3,13.52,7.96,BioZen,2029-03-16,Refrigerated,2023-12-29,Pack: 100ml | Strength: 100mg/5ml | Form: Liquid
4184,Health_Product_4184,7,5,189.32,109.44,PharmaCo,2026-05-12,Ambient,2022-06-10,
4185,Health_Product_4185,2,2,43.27,18.88,PharmaCo,2027-03-11,Controlled,2022-03-16,
4186,Health_Product_4186,7,4,28.28,15.57,BioZen,2028-09-21,Ambient,2021-12-02,Pack: 10g | Form: Bandage
4187,Health_Product_4187,9,3,56.23,24.3,HealthPlus,2027-07-09,Refrigerated,2025-10-12,Pack: 30 units / Form: Kit
4188,Health_Product_4188,9,2,22.17,8.96,MediCare,2028-02-24,Refrigerated,2021-12-29,Form: Kit / Pack: 60 units
4189,Health_Product_4189,3,3,186.02,104.55,HealthPlus,2026-12-27,Controlled,2022-02-01,
4190,Health_Product_4190,2,2,162.1,115.36,HealthPlus,2026-09-24,Ambient,2022-01-15,Strength: 250mg / Pack: 90 tabs / Form: Tablet
4191,Health_Product_4191,8,2,111.6,48.84,HealthPlus,2026-10-04,Ambient,2022-11-01,Pack: 30g | Form: Cream
4192,Health_Product_4192,9,4,95.8,46.13,VitalMeds,2026-06-18,Controlled,2025-04-17,Pack: 100 units / Form: Kit
4193,Health_Product_4193,7,5,177.26,78.87,VitalMeds,2027-07-07,Ambient,2022-01-03,Pack: 10g | Form: Bandage
4194,Health_Product_4194,7,5,263.15,118.05,VitalMeds,2026-03-29,Refrigerated,2025-08-11,Pack: 90g | Form: Bandage
4195,Health_Product_4195,1,5,183.55,91.69,HealthPlus,2026-08-28,Refrigerated,2023-10-02,Form: Tablet / Strength: 250mg / Pack: 30 tabs
4196,Health_Product_4196,5,4,237.54,144.82,VitalMeds,2028-06-01,Ambient,2022-06-29,
4197,Health_Product_4197,8,3,142.05,51.76,LifeLine,2027-09-19,Controlled,2025-07-01,Pack: 30g | Form: Cream
4198,Health_Product_4198,9,2,113.2,79.71,PharmaCo,2027-06-13,Refrigerated,2024-07-10,Pack: 100 units | Form: Kit
4199,Health_Product_4199,3,2,246.88,90.64,MediCare,2026-10-28,Controlled,2022-09-15,Pack: 30 caps | Strength: 650mg | Form: Capsule
4200,Health_Product_4200,9,2,92.05,62.23,LifeLine,2027-01-23,Ambient,2023-11-18,Pack: 20 units | Form: Kit
4201,Health_Product_4201,7,1,155.8,106.09,MediCare,2027-02-03,Controlled,2025-08-11,Pack: 30g | Form: Bandage
4202,Health_Product_4202,5,1,291.05,158.35,HealthPlus,2027-04-25,Controlled,2023-05-06,Form: Device | Warranty: 12m
4203,Health_Product_4203,4,1,66.29,26.56,LifeLine,2027-11-16,Ambient,2023-01-03,Pack: 100g | Form: Cream
4204,Health_Product_4204,9,2,83.16,46.5,PharmaCo,2029-05-29,Controlled,2022-06-19,Pack: 30 units | Form: Kit
4205,Health_Product_4205,2,3,29.88,17.41,CuraMax,2029-05-10,Ambient,2022-10-14,Pack: 90 tabs | Strength: 50mg | Form: Tablet
4206,Health_Product_4206,1,1,190.35,127.03,MediCare,2027-10-08,Ambient,2025-05-04,Pack: 20 tabs | Strength: 500mg | Form: Tablet
4207,Health_Product_4207,5,5,259.71,143.84,HealthPlus,2026-02-21,Refrigerated,2022-02-03,Form: Device
4208,Health_Product_4208,5,3,240.62,120.78,MediCare,2028-02-12,Ambient,2023-02-18,Form: Device / Warranty: 12m
4209,Health_Product_4209,7,2,129.52,85.5,MediCare,2026-12-12,Ambient,2024-07-29,Pack: 90g | Form: Bandage
4210,Health_Product_4210,1,1,241.24,171.99,VitalMeds,2026-01-05,Refrigerated,2025-03-05,Pack: 10 tabs | Strength: 650mg | Form: Tablet
4211,Health_Product_4211,6,3,141.7,83.42,LifeLine,2029-11-30,Controlled,2022-09-13,Pack: 150ml | Strength: 25mg/5ml | Form: Liquid
4212,Health_Product_4212,7,2,163.79,110.32,BioZen,2028-09-26,Controlled,2024-10-30,Pack: 10g | Form: Bandage
4213,Health_Product_4213,8,1,13.84,7.91,BioZen,2026-01-28,Refrigerated,2025-02-03,Pack: 20g | Form: Cream
4214,Health_Product_4214,6,4,145.65,88.15,MediCare,2027-12-28,Ambient,2022-12-23,Pack: 50ml | Strength: 25mg/5ml | Form: Liquid
4215,Health_Product_4215,9,2,237.07,143.34,VitalMeds,2027-06-20,Ambient,2023-09-21,Pack: 90 units | Form: Kit
4216,Health_Product_4216,3,5,289.68,176.93,LifeLine,2026-12-26,Refrigerated,2023-06-30,Pack: 100 caps / Strength: 250mg
4217,Health_Product_4217,6,3,93.78,43.96,VitalMeds,2029-09-27,Controlled,2025-06-06,Pack: 150ml | Strength: 200mg/5ml | Form: Liquid
4218,Health_Product_4218,7,1,130.28,73.35,PharmaCo,2028-03-22,Refrigerated,2025-03-15,Pack: 10g | Form: Bandage
4219,Health_Product_4219,8,3,6.09,3.47,PharmaCo,2027-06-24,Refrigerated,2021-11-21,Pack: 10g | Form: Cream
4220,Health_Product_4220,7,3,47.37,22.1,CuraMax,2029-03-14,Ambient,2024-05-14,Pack: 90g | Form: Bandage
4221,Health_Product_4221,5,1,175.03,83.92,CuraMax,2028-10-31,Refrigerated,2022-11-11,Form: Device | Warranty: 24m
4222,Health_Product_4222,6,5,269.15,170.11,HealthPlus,2027-04-21,Ambient,2025-10-05,Pack: 500ml / Strength: 500mg/5ml / Form: Liquid
4223,Health_Product_4223,2,5,273.37,154.62,LifeLine,2028-02-22,Refrigerated,2023-01-07,Pack: 60 tabs | Strength: 200mg | Form: Tablet
4224,Health_Product_4224,2,4,88.62,35.91,PharmaCo,2027-07-14,Controlled,2024-11-28,Pack: 20 tabs | Strength: 50mg | Form: Tablet
4225,Health_Product_4225,2,2,23.11,15.25,HealthPlus,2026-03-20,Controlled,2022-09-23,Form: Tablet / Strength: 25mg / Pack: 20 tabs
4226,Health_Product_4226,5,2,16.07,10.88,VitalMeds,2029-04-08,Refrigerated,2023-08-12,Form: Device | Warranty: 6m
4227,Health_Product_4227,6,3,245.05,128.03,CuraMax,2028-11-12,Controlled,2022-06-27,Pack: 450ml | Strength: 650mg/5ml | Form: Liquid
4228,Health_Product_4228,8,4,204.28,87.29,LifeLine,2027-01-22,Refrigerated,2022-05-10,Pack: 20g / Form: Cream
4229,Health_Product_4229,4,2,279.06,195.51,LifeLine,2028-09-27,Refrigerated,2023-03-24,Pack: 100g | Form: Cream
4230,Health_Product_4230,3,3,180.26,121.94,CuraMax,2026-10-08,Ambient,2025-06-26,Pack: 90 caps | Strength: 250mg | Form: Capsule
4231,Health_Product_4231,1,4,208.48,91.82,VitalMeds,2026-06-10,Controlled,2024-02-18,Pack: 10 tabs / Strength: 100mg / Form: Tablet
4232,Health_Product_4232,9,2,265.77,102.42,LifeLine,2029-01-31,Refrigerated,2022-08-07,Pack: 100 units / Form: Kit
4233,Health_Product_4233,2,4,169.21,86.81,CuraMax,2027-12-11,Refrigerated,2023-10-30,Pack: 30 tabs | Strength: 25mg | Form: Tablet
4234,Health_Product_4234,8,3,264.32,158.66,BioZen,2027-06-09,Refrigerated,2023-04-04,Form: Cream / Pack: 60g
4235,Health_Product_4235,3,2,114.02,47.31,VitalMeds,2029-05-20,Refrigerated,2025-07-14,Pack: 10 caps / Strength: 50mg / Form: Capsule
4236,Health_Product_4236,9,3,63.0,34.01,HealthPlus,2029-12-26,Ambient,2022-11-21,Pack: 100 units / Form: Kit
4237,Health_Product_4237,3,2,199.43,101.19,PharmaCo,2026-09-23,Controlled,2024-08-04,Pack: 30 caps | Strength: 500mg | Form: Capsule
4238,Health_Product_4238,2,5,278.2,189.04,MediCare,2026-07-29,Controlled,2024-10-18,Pack: 30 tabs | Strength: 200mg | Form: Tablet
4239,Health_Product_4239,2,5,112.01,57.01,LifeLine,2027-09-22,Controlled,2025-08-02,
4240,Health_Product_4240,8,4,161.7,88.53,PharmaCo,2026-05-08,Ambient,2024-05-22,Pack: 10g | Form: Cream
4241,Health_Product_4241,5,2,70.31,49.46,PharmaCo,2027-10-13,Ambient,2022-10-27,Form: Device | Warranty: 24m
4242,Health_Product_4242,7,3,30.94,14.26,VitalMeds,2027-10-13,Refrigerated,2025-04-14,Pack: 60g | Form: Bandage
4243,Health_Product_4243,3,1,133.4,60.95,BioZen,2027-09-19,Controlled,2023-06-21,Pack: 30 caps / Form: Capsule / Strength: 250mg
4244,Health_Product_4244,7,4,8.07,5.21,MediCare,2028-01-14,Refrigerated,2022-11-23,Pack: 100g | Form: Bandage
4245,Health_Product_4245,4,3,233.11,105.53,BioZen,2029-01-27,Refrigerated,2025-08-08,Pack: 20g | Form: Cream
4246,Health_Product_4246,1,4,245.11,161.23,LifeLine,2029-04-25,Controlled,2023-06-13,Pack: 30 tabs | Strength: 650mg | Form: Tablet
4247,Health_Product_4247,6,2,69.3,26.7,CuraMax,2029-12-09,Controlled,2024-11-09,Pack: 500ml | Strength: 25mg/5ml | Form: Liquid
4248,Health_Product_4248,8,2,45.02,17.61,HealthPlus,2028-08-25,Controlled,2025-08-14,Pack: 90g | Form: Cream
4249,Health_Product_4249,9,4,60.55,41.39,PharmaCo,2029-07-12,Controlled,2022-05-23,Pack: 100 units | Form: Kit
4250,Health_Product_4250,6,4,67.08,75.98,HealthPlus,2027-09-11,Refrigerated,2023-06-16,
4251,Health_Product_4251,3,4,210.41,129.6,BioZen,2026-09-26,Ambient,2022-08-08,Pack: 90 caps | Strength: 50mg | Form: Capsule
4252,Health_Product_4252,6,5,91.39,39.6,CuraMax,2027-08-21,Ambient,2023-01-15,Pack: 500ml / Form: Liquid / Strength: 200mg/5ml
4253,Health_Product_4253,9,4,273.71,112.64,BioZen,2028-12-11,Ambient,2023-04-05,Pack: 90 units | Form: Kit
4254,Health_Product_4254,7,5,54.34,35.81,HealthPlus,2028-09-11,Controlled,2024-04-13,Pack: 90g | Form: Bandage
4255,Health_Product_4255,9,4,162.81,78.59,LifeLine,2029-05-13,Ambient,2023-09-25,Pack: 90 units | Form: Kit
4256,Health_Product_4256,1,4,202.68,105.06,MediCare,2026-01-09,Ambient,2024-08-14,Pack: 10 tabs | Strength: 250mg | Form: Tablet
4257,Health_Product_4257,4,5,241.69,87.09,CuraMax,2027-09-16,Ambient,2022-01-28,Pack: 30g / Form: Cream
4258,Health_Product_4258,6,1,197.16,97.16,MediCare,2028-07-14,Controlled,2022-09-09,Pack: 500ml / Strength: 500mg/5ml
4259,Health_Product_4259,7,3,252.77,160.52,MediCare,2029-01-09,Refrigerated,2022-04-02,Pack: 20g / Form: Bandage
4260,Health_Product_4260,2,2,80.05,52.34,VitalMeds,2026-01-22,Refrigerated,2024-07-12,Pack: 20 tabs | Strength: 100mg | Form: Tablet
4261,Health_Product_4261,3,2,266.45,162.15,LifeLine,2028-03-07,Controlled,2023-01-06,Pack: 100 caps | Strength: 500mg | Form: Capsule
4262,Health_Product_4262,6,4,234.9,142.37,CuraMax,2026-02-02,Ambient,2024-04-23,Pack: 100ml | Strength: 650mg/5ml | Form: Liquid
4263,Health_Product_4263,7,2,110.99,59.64,BioZen,2029-10-30,Ambient,2023-05-07,Pack: 100g | Form: Bandage
4264,Health_Product_4264,9,3,25.72,14.12,LifeLine,2027-12-22,Refrigerated,2025-12-05,Pack: 20 units | Form: Kit
4265,Health_Product_4265,5,4,226.0,141.2,LifeLine,2029-02-20,Controlled,2025-01-21,Form: Device | Warranty: 24m
4266,Health_Product_4266,9,1,252.22,111.36,LifeLine,2026-08-10,Controlled,2025-02-15,Pack: 90 units | Form: Kit
4267,Health_Product_4267,2,2,90.99,39.64,PharmaCo,2029-08-15,Ambient,2025-11-19,Pack: 10 tabs | Strength: 50mg | Form: Tablet
4268,Health_Product_4268,6,2,106.32,74.58,BioZen,2026-01-26,Refrigerated,2024-09-05,Pack: 500ml | Strength: 25mg/5ml | Form: Liquid
4269,Health_Product_4269,1,4,234.46,84.46,PharmaCo,2029-06-18,Controlled,2025-10-02,Pack: 10 tabs | Strength: 650mg | Form: Tablet
4270,Health_Product_4270,5,2,198.43,79.69,HealthPlus,2026-07-29,Ambient,2025-03-22,Form: Device | Warranty: 6m
4271,Health_Product_4271,5,5,143.94,80.75,LifeLine,2029-08-04,Ambient,2023-07-01,Form: Device | Warranty: 12m
4272,Health_Product_4272,3,2,48.45,61.06,CuraMax,2026-12-23,Ambient,2022-11-06,Pack: 10 caps | Strength: 100mg | Form: Capsule
4273,Health_Product_4273,4,3,102.84,56.46,HealthPlus,2026-06-16,Ambient,2024-11-19,Pack: 10g | Form: Cream
4274,Health_Product_4274,9,5,109.33,52.63,BioZen,2027-02-07,Ambient,2023-04-18,Pack: 10 units | Form: Kit
4275,Health_Product_4275,9,4,5.88,4.19,CuraMax,2029-02-05,Ambient,2025-07-18,Pack: 30 units / Form: Kit
4276,Health_Product_4276,3,5,46.57,28.43,LifeLine,2028-05-28,Controlled,2023-09-30,Pack: 30 caps | Strength: 250mg | Form: Capsule
4277,Health_Product_4277,1,5,254.96,167.67,LifeLine,2027-02-02,Refrigerated,2024-08-08,Pack: 30 tabs / Strength: 50mg / Form: Tablet
4278,Health_Product_4278,4,4,194.45,70.95,MediCare,2028-01-27,Ambient,2022-10-27,Pack: 100g / Form: Cream
4279,Health_Product_4279,1,5,33.29,14.56,CuraMax,2026-04-18,Refrigerated,2022-09-04,Pack: 10 tabs | Strength: 50mg | Form: Tablet
4280,Health_Product_4280,2,2,149.75,73.14,VitalMeds,2028-12-01,Controlled,2024-12-03,Pack: 60 tabs | Strength: 500mg | Form: Tablet
4281,Health_Product_4281,6,2,139.99,58.45,LifeLine,2029-05-29,Refrigerated,2025-01-26,Pack: 450ml | Strength: 650mg/5ml | Form: Liquid
4282,Health_Product_4282,1,3,121.26,45.71,HealthPlus,2028-12-18,Controlled,2023-06-24,Pack: 30 tabs | Strength: 50mg | Form: Tablet
4283,Health_Product_4283,2,5,238.94,103.53,VitalMeds,2026-08-29,Ambient,2025-04-07,Pack: 100 tabs / Strength: 50mg / Form: Tablet
4284,Health_Product_4284,4,4,236.93,129.71,MediCare,2027-07-28,Refrigerated,2023-06-03,Pack: 100g | Form: Cream
4285,Health_Product_4285,4,1,163.28,99.18,CuraMax,2027-02-22,Refrigerated,2024-07-13,Pack: 30g | Form: Cream
4286,Health_Product_4286,8,5,115.74,73.66,VitalMeds,2028-10-11,Refrigerated,2022-01-05,Pack: 60g / Form: Cream
4287,Health_Product_4287,9,1,46.35,16.96,VitalMeds,2027-04-20,Ambient,2024-07-14,
4288,Health_Product_4288,5,3,126.74,64.43,MediCare,2028-10-17,Ambient,2022-10-23,Warranty: 12m / Form: Device
4289,Health_Product_4289,3,2,162.3,64.14,HealthPlus,2026-12-24,Ambient,2025-11-17,Pack: 100 caps | Strength: 250mg | Form: Capsule
4290,Health_Product_4290,5,2,95.36,48.59,BioZen,2026-01-24,Refrigerated,2025-03-06,Form: Device
4291,Health_Product_4291,9,2,201.49,102.87,VitalMeds,2026-10-23,Refrigerated,2023-05-20,Form: Kit / Pack: 20 units
4292,Health_Product_4292,7,1,207.77,111.02,MediCare,2026-05-01,Ambient,2022-03-04,Pack: 100g | Form: Bandage
4293,Health_Product_4293,8,4,180.83,123.03,LifeLine,2029-05-19,Ambient,2023-08-18,Pack: 60g / Form: Cream
4294,Health_Product_4294,8,2,235.35,152.48,PharmaCo,2026-09-22,Refrigerated,2023-07-17,
4295,Health_Product_4295,1,3,46.13,27.01,HealthPlus,2027-03-12,Controlled,2022-12-19,Pack: 60 tabs | Strength: 100mg | Form: Tablet
4296,Health_Product_4296,5,1,34.96,23.69,PharmaCo,2027-12-13,Controlled,2025-02-04,Form: Device | Warranty: 6m
4297,Health_Product_4297,3,3,46.02,27.66,BioZen,2026-09-23,Ambient,2023-02-16,Form: Capsule / Strength: 100mg / Pack: 60 caps
4298,Health_Product_4298,3,3,249.3,283.43,PharmaCo,2026-12-26,Controlled,2022-11-17,Pack: 60 caps | Strength: 50mg | Form: Capsule
4299,Health_Product_4299,8,1,298.37,166.67,MediCare,2027-05-13,Refrigerated,2025-06-20,Pack: 30g | Form: Cream
4300,Health_Product_4300,7,1,175.0,95.26,CuraMax,2029-10-06,Refrigerated,2024-08-04,Pack: 60g | Form: Bandage
4301,Health_Product_4301,8,5,94.17,58.19,CuraMax,2026-12-02,Ambient,2025-10-24,Pack: 20g | Form: Cream
4302,Health_Product_4302,7,3,127.35,45.5,LifeLine,2027-01-18,Ambient,2024-05-06,Form: Bandage / Pack: 90g
4303,Health_Product_4303,3,1,112.61,68.18,PharmaCo,2027-01-02,Controlled,2022-01-27,Pack: 100 caps | Strength: 500mg | Form: Capsule
4304,Health_Product_4304,4,2,59.34,41.29,CuraMax,2026-11-27,Ambient,2025-11-20,Pack: 30g | Form: Cream
4305,Health_Product_4305,6,2,27.53,16.91,CuraMax,2028-09-29,Refrigerated,2025-09-23,
4306,Health_Product_4306,4,5,88.64,32.23,CuraMax,2026-10-28,Ambient,2022-12-24,Pack: 10g / Form: Cream
4307,Health_Product_4307,4,5,293.29,143.66,VitalMeds,2028-07-18,Ambient,2023-05-23,
4308,Health_Product_4308,2,1,56.69,36.82,BioZen,2026-09-07,Refrigerated,2022-08-29,Pack: 10 tabs / Strength: 200mg / Form: Tablet
4309,Health_Product_4309,6,4,86.17,101.23,PharmaCo,2026-10-06,Refrigerated,2024-09-13,Pack: 450ml / Strength: 50mg/5ml / Form: Liquid
4310,Health_Product_4310,1,3,26.38,12.85,CuraMax,2028-05-10,Controlled,2024-10-20,Pack: 20 tabs / Strength: 100mg / Form: Tablet
4311,Health_Product_4311,9,1,76.57,50.63,PharmaCo,2029-06-21,Controlled,2024-10-24,
4312,Health_Product_4312,1,3,152.45,102.08,PharmaCo,2028-01-06,Ambient,2022-10-03,Pack: 90 tabs | Strength: 100mg | Form: Tablet
4313,Health_Product_4313,7,2,58.04,22.96,VitalMeds,2027-06-10,Ambient,2025-09-19,Pack: 10g / Form: Bandage
4314,Health_Product_4314,2,5,154.25,102.26,PharmaCo,2029-10-02,Ambient,2021-11-25,Pack: 90 tabs | Strength: 200mg | Form: Tablet
4315,Health_Product_4315,5,3,179.55,84.38,VitalMeds,2028-10-31,Refrigerated,2023-08-24,Form: Device | Warranty: 12m
4316,Health_Product_4316,2,2,40.27,51.39,LifeLine,2026-10-01,Controlled,2023-02-15,Pack: 30 tabs / Strength: 25mg / Form: Tablet
4317,Health_Product_4317,1,3,270.53,148.63,HealthPlus,2027-09-11,Refrigerated,2024-01-19,
4318,Health_Product_4318,7,5,260.57,155.13,LifeLine,2029-03-31,Controlled,2023-03-26,Pack: 90g | Form: Bandage
4319,Health_Product_4319,8,2,54.34,33.91,LifeLine,2027-12-30,Refrigerated,2023-11-04,Pack: 100g / Form: Cream
